drug_row,drug_col,cell_line_name,study_name,tissue_name,synergy_loewe
Sorafenib,Veliparib,PA1,ONEIL,ovary,-5.15474755669753
Veliparib,topotecan,PA1,ONEIL,ovary,-4.219707884075995
MK-1775,Veliparib,PA1,ONEIL,ovary,-48.8228386280004
915019-65-7,MK-1775,PA1,ONEIL,ovary,5.951541992122424
Bortezomib,MK-1775,PA1,ONEIL,ovary,-10.312378226953593
Dasatinib,MK-1775,PA1,ONEIL,ovary,4.791023044457107
Dinaciclib,MK-1775,PA1,ONEIL,ovary,-6.833374966556848
Erlotinib,MK-1775,PA1,ONEIL,ovary,0.6058199234477102
MK-1775,geldanamycin,PA1,ONEIL,ovary,-1.0706116113368902
Lapatinib,MK-1775,PA1,ONEIL,ovary,7.013726812480423
MK-1775,MK-2206,PA1,ONEIL,ovary,-2.5365924785435667
MK-1775,Niraparib,PA1,ONEIL,ovary,14.525649152345597
MK-1775,MK-5108,PA1,ONEIL,ovary,2.7295030361246573
Deforolimus,MK-1775,PA1,ONEIL,ovary,9.356696579310576
891494-63-6,MK-1775,PA1,ONEIL,ovary,17.37854118809715
Eloxatin (TN),MK-1775,PA1,ONEIL,ovary,-1.5037461510156946
391210-10-9,MK-1775,PA1,ONEIL,ovary,8.323810245684115
7-Ethyl-10-hydroxycamptothecin,MK-1775,PA1,ONEIL,ovary,2.5687509143921674
MK-1775,Sorafenib,PA1,ONEIL,ovary,-1.54610851819841
MK-1775,topotecan,PA1,ONEIL,ovary,-2.6644690895289775
915019-65-7,Dinaciclib,PA1,ONEIL,ovary,0.20246410002659043
891494-63-6,915019-65-7,PA1,ONEIL,ovary,6.502390847301291
915019-65-7,Eloxatin (TN),PA1,ONEIL,ovary,-1.0413840054965915
7-Ethyl-10-hydroxycamptothecin,915019-65-7,PA1,ONEIL,ovary,3.30410888082168
915019-65-7,Sorafenib,PA1,ONEIL,ovary,-0.14633150683650922
Bortezomib,Veliparib,PA1,ONEIL,ovary,-45.6516830498673
915019-65-7,Bortezomib,PA1,ONEIL,ovary,-1.5884031039947306
Bortezomib,Dasatinib,PA1,ONEIL,ovary,-0.8705577956799604
Bortezomib,Dinaciclib,PA1,ONEIL,ovary,-7.609430876145365
Bortezomib,geldanamycin,PA1,ONEIL,ovary,-6.791653363271507
Bortezomib,Deforolimus,PA1,ONEIL,ovary,-15.8133741140278
891494-63-6,Bortezomib,PA1,ONEIL,ovary,-5.99397558235001
Bortezomib,Eloxatin (TN),PA1,ONEIL,ovary,-10.47138995267241
7-Ethyl-10-hydroxycamptothecin,Bortezomib,PA1,ONEIL,ovary,-3.8625936473127105
Bortezomib,Sorafenib,PA1,ONEIL,ovary,-5.517786123938545
Bortezomib,topotecan,PA1,ONEIL,ovary,-2.3144157824106575
Carboplatinum,Veliparib,PA1,ONEIL,ovary,-13.168678820172001
Carboplatinum,MK-1775,PA1,ONEIL,ovary,1.8650860451309832
915019-65-7,Carboplatinum,PA1,ONEIL,ovary,3.5751163983564225
Bortezomib,Carboplatinum,PA1,ONEIL,ovary,-6.957669654150313
Carboplatinum,Dasatinib,PA1,ONEIL,ovary,4.7984844398543025
Carboplatinum,Dinaciclib,PA1,ONEIL,ovary,-2.38009237050221
Carboplatinum,Erlotinib,PA1,ONEIL,ovary,-2.97741929054029
Carboplatinum,geldanamycin,PA1,ONEIL,ovary,-2.430872873931995
Carboplatinum,L-778123 free base,PA1,ONEIL,ovary,-0.4806844710240998
Carboplatinum,Lapatinib,PA1,ONEIL,ovary,0.49414125574175005
Carboplatinum,MK-2206,PA1,ONEIL,ovary,4.146582966455247
Carboplatinum,Niraparib,PA1,ONEIL,ovary,0.1554249369343097
Carboplatinum,MK-5108,PA1,ONEIL,ovary,1.9272413976085725
Carboplatinum,Deforolimus,PA1,ONEIL,ovary,3.7081916661983714
891494-63-6,Carboplatinum,PA1,ONEIL,ovary,-0.12015157488609196
391210-10-9,Carboplatinum,PA1,ONEIL,ovary,-1.7217188220162896
Carboplatinum,Sorafenib,PA1,ONEIL,ovary,-7.9298843629057725
Carboplatinum,Sunitinib,PA1,ONEIL,ovary,-3.0959930942860527
Carboplatinum,temozolomide,PA1,ONEIL,ovary,-14.3424910119138
Carboplatinum,Vorinostat,PA1,ONEIL,ovary,-3.30633784319343
Veliparib,cyclophosphamide,PA1,ONEIL,ovary,6.812193050296623
MK-1775,cyclophosphamide,PA1,ONEIL,ovary,-55.8460554703778
915019-65-7,cyclophosphamide,PA1,ONEIL,ovary,-38.7477550910414
Bortezomib,cyclophosphamide,PA1,ONEIL,ovary,-46.6712319659358
Dasatinib,cyclophosphamide,PA1,ONEIL,ovary,-7.03429324670832
Dinaciclib,cyclophosphamide,PA1,ONEIL,ovary,-48.20271853208065
Erlotinib,cyclophosphamide,PA1,ONEIL,ovary,-27.5669869050164
cyclophosphamide,geldanamycin,PA1,ONEIL,ovary,-51.370775995397395
L-778123 free base,cyclophosphamide,PA1,ONEIL,ovary,-17.372506244653
Lapatinib,cyclophosphamide,PA1,ONEIL,ovary,-17.230500775191803
MK-2206,cyclophosphamide,PA1,ONEIL,ovary,-13.186656817898701
Niraparib,cyclophosphamide,PA1,ONEIL,ovary,-33.0305335012926
MK-5108,cyclophosphamide,PA1,ONEIL,ovary,-29.5461352188441
Deforolimus,cyclophosphamide,PA1,ONEIL,ovary,-6.83694808561471
891494-63-6,cyclophosphamide,PA1,ONEIL,ovary,-17.4163796021402
391210-10-9,cyclophosphamide,PA1,ONEIL,ovary,-19.5029539056932
Sorafenib,cyclophosphamide,PA1,ONEIL,ovary,-13.88610693169751
Sunitinib,cyclophosphamide,PA1,ONEIL,ovary,-24.3571939253858
cyclophosphamide,temozolomide,PA1,ONEIL,ovary,6.00269151077068
Vorinostat,cyclophosphamide,PA1,ONEIL,ovary,-37.834383544101
Dasatinib,Veliparib,PA1,ONEIL,ovary,-8.54775797935927
915019-65-7,Dasatinib,PA1,ONEIL,ovary,7.4719352030405854
Dasatinib,Dinaciclib,PA1,ONEIL,ovary,1.4380300445643044
Dasatinib,geldanamycin,PA1,ONEIL,ovary,2.6670447571685276
Dasatinib,Deforolimus,PA1,ONEIL,ovary,0.19098404891067
891494-63-6,Dasatinib,PA1,ONEIL,ovary,2.50242131377312
Dasatinib,Eloxatin (TN),PA1,ONEIL,ovary,4.131467991690068
7-Ethyl-10-hydroxycamptothecin,Dasatinib,PA1,ONEIL,ovary,7.79764108067935
Dasatinib,Sorafenib,PA1,ONEIL,ovary,4.62415639298937
Dasatinib,topotecan,PA1,ONEIL,ovary,2.967822167023365
Veliparib,dexamethasone,PA1,ONEIL,ovary,9.203142842440371
MK-1775,dexamethasone,PA1,ONEIL,ovary,-42.0371492203778
915019-65-7,dexamethasone,PA1,ONEIL,ovary,-30.0006613410414
Bortezomib,dexamethasone,PA1,ONEIL,ovary,-41.2876069659358
Dasatinib,dexamethasone,PA1,ONEIL,ovary,-6.262949496708321
Dinaciclib,dexamethasone,PA1,ONEIL,ovary,-41.32495281723695
Erlotinib,dexamethasone,PA1,ONEIL,ovary,-13.053772031257303
dexamethasone,geldanamycin,PA1,ONEIL,ovary,3.1261693484352717
L-778123 free base,dexamethasone,PA1,ONEIL,ovary,-11.107365619652992
Lapatinib,dexamethasone,PA1,ONEIL,ovary,4.72846919446815
MK-2206,dexamethasone,PA1,ONEIL,ovary,5.15319605511996
Niraparib,dexamethasone,PA1,ONEIL,ovary,-10.709536725895708
MK-5108,dexamethasone,PA1,ONEIL,ovary,-25.803369593844103
Deforolimus,dexamethasone,PA1,ONEIL,ovary,-2.7689480856147117
891494-63-6,dexamethasone,PA1,ONEIL,ovary,5.251649462798936
391210-10-9,dexamethasone,PA1,ONEIL,ovary,4.033599036939867
Sorafenib,dexamethasone,PA1,ONEIL,ovary,-12.3781694316975
Sunitinib,dexamethasone,PA1,ONEIL,ovary,1.437241653553571
dexamethasone,temozolomide,PA1,ONEIL,ovary,6.526085463012425
Vorinostat,dexamethasone,PA1,ONEIL,ovary,-34.727836669101
891494-63-6,Dinaciclib,PA1,ONEIL,ovary,1.7361038539261149
Veliparib,doxorubicin,PA1,ONEIL,ovary,-0.3624270656835908
MK-1775,doxorubicin,PA1,ONEIL,ovary,0.40493072766032573
915019-65-7,doxorubicin,PA1,ONEIL,ovary,-0.4616872111481465
Bortezomib,doxorubicin,PA1,ONEIL,ovary,-0.10127742578334514
Dasatinib,doxorubicin,PA1,ONEIL,ovary,0.5966975453048036
Dinaciclib,doxorubicin,PA1,ONEIL,ovary,0.046847927186273175
Erlotinib,doxorubicin,PA1,ONEIL,ovary,-0.9509816109049157
doxorubicin,geldanamycin,PA1,ONEIL,ovary,-0.945333066121258
L-778123 free base,doxorubicin,PA1,ONEIL,ovary,-1.9675496957769973
Lapatinib,doxorubicin,PA1,ONEIL,ovary,0.5373415117506355
MK-2206,doxorubicin,PA1,ONEIL,ovary,0.5845025363706683
Niraparib,doxorubicin,PA1,ONEIL,ovary,-0.4537403596833982
MK-5108,doxorubicin,PA1,ONEIL,ovary,-0.5068075735339223
Deforolimus,doxorubicin,PA1,ONEIL,ovary,-0.09426026750650757
891494-63-6,doxorubicin,PA1,ONEIL,ovary,-2.8551318196151723
391210-10-9,doxorubicin,PA1,ONEIL,ovary,-0.802678744584969
Sorafenib,doxorubicin,PA1,ONEIL,ovary,0.09555907602036998
Sunitinib,doxorubicin,PA1,ONEIL,ovary,-1.2962910775580188
doxorubicin,temozolomide,PA1,ONEIL,ovary,-0.9757947302295376
Vorinostat,doxorubicin,PA1,ONEIL,ovary,0.27063186057408717
Erlotinib,Veliparib,PA1,ONEIL,ovary,-25.0422965893862
915019-65-7,Erlotinib,PA1,ONEIL,ovary,4.84105804288045
Bortezomib,Erlotinib,PA1,ONEIL,ovary,-11.522979352083805
Dasatinib,Erlotinib,PA1,ONEIL,ovary,6.488490212037078
Dinaciclib,Erlotinib,PA1,ONEIL,ovary,-4.745683806571062
Erlotinib,geldanamycin,PA1,ONEIL,ovary,1.4803529144374856
Deforolimus,Erlotinib,PA1,ONEIL,ovary,14.1218826364277
891494-63-6,Erlotinib,PA1,ONEIL,ovary,6.593075885597123
Eloxatin (TN),Erlotinib,PA1,ONEIL,ovary,-16.8035632464836
391210-10-9,Erlotinib,PA1,ONEIL,ovary,1.8279640636782901
7-Ethyl-10-hydroxycamptothecin,Erlotinib,PA1,ONEIL,ovary,4.1469951013322
Erlotinib,Sorafenib,PA1,ONEIL,ovary,-0.7762273913233743
Erlotinib,topotecan,PA1,ONEIL,ovary,-0.7303942729039065
Veliparib,etoposide,PA1,ONEIL,ovary,-13.0205968943761
MK-1775,etoposide,PA1,ONEIL,ovary,-2.476967350335205
915019-65-7,etoposide,PA1,ONEIL,ovary,-1.1086172046507197
Bortezomib,etoposide,PA1,ONEIL,ovary,-4.38262439242691
Dasatinib,etoposide,PA1,ONEIL,ovary,2.60399868017387
Dinaciclib,etoposide,PA1,ONEIL,ovary,-2.511491862578975
Erlotinib,etoposide,PA1,ONEIL,ovary,-3.419932107906765
etoposide,geldanamycin,PA1,ONEIL,ovary,-4.49582637604295
Lapatinib,etoposide,PA1,ONEIL,ovary,-0.9293989911913968
MK-2206,etoposide,PA1,ONEIL,ovary,1.8415512127502496
Niraparib,etoposide,PA1,ONEIL,ovary,-1.592364122940924
MK-5108,etoposide,PA1,ONEIL,ovary,0.19625511333407203
Deforolimus,etoposide,PA1,ONEIL,ovary,-3.06636634808613
891494-63-6,etoposide,PA1,ONEIL,ovary,-4.48532624528227
391210-10-9,etoposide,PA1,ONEIL,ovary,-6.36501540239277
Sorafenib,etoposide,PA1,ONEIL,ovary,-1.846565437555665
Sunitinib,etoposide,PA1,ONEIL,ovary,-6.279441932183112
etoposide,temozolomide,PA1,ONEIL,ovary,-13.0662402255536
Vorinostat,etoposide,PA1,ONEIL,ovary,-2.749512745453605
915019-65-7,geldanamycin,PA1,ONEIL,ovary,2.9016877570481974
Dinaciclib,geldanamycin,PA1,ONEIL,ovary,-0.9085195693561935
891494-63-6,geldanamycin,PA1,ONEIL,ovary,4.2350237821341326
Eloxatin (TN),geldanamycin,PA1,ONEIL,ovary,-14.254257278116
7-Ethyl-10-hydroxycamptothecin,geldanamycin,PA1,ONEIL,ovary,4.847303306180468
Sorafenib,geldanamycin,PA1,ONEIL,ovary,-0.874105623616695
geldanamycin,topotecan,PA1,ONEIL,ovary,-2.29094614397209
Veliparib,gemcitabine,PA1,ONEIL,ovary,-26.6501946824199
MK-1775,gemcitabine,PA1,ONEIL,ovary,-3.405979135150031
915019-65-7,gemcitabine,PA1,ONEIL,ovary,7.371475746484587
Bortezomib,gemcitabine,PA1,ONEIL,ovary,-3.1578896465654
Dasatinib,gemcitabine,PA1,ONEIL,ovary,4.976847391193658
Dinaciclib,gemcitabine,PA1,ONEIL,ovary,0.7744167584761722
Erlotinib,gemcitabine,PA1,ONEIL,ovary,2.243293583883087
geldanamycin,gemcitabine,PA1,ONEIL,ovary,3.16703382450942
Lapatinib,gemcitabine,PA1,ONEIL,ovary,6.421288436658313
MK-2206,gemcitabine,PA1,ONEIL,ovary,10.89515475543952
Niraparib,gemcitabine,PA1,ONEIL,ovary,3.4661902717305
MK-5108,gemcitabine,PA1,ONEIL,ovary,-1.5078658219194192
Deforolimus,gemcitabine,PA1,ONEIL,ovary,-0.3630727927955565
891494-63-6,gemcitabine,PA1,ONEIL,ovary,13.291273119713107
391210-10-9,gemcitabine,PA1,ONEIL,ovary,-2.0323909008162597
Sorafenib,gemcitabine,PA1,ONEIL,ovary,-2.772127596086045
Sunitinib,gemcitabine,PA1,ONEIL,ovary,2.55122716609029
gemcitabine,temozolomide,PA1,ONEIL,ovary,-6.241298547766562
L-778123 free base,Veliparib,PA1,ONEIL,ovary,-15.53949615682469
L-778123 free base,MK-1775,PA1,ONEIL,ovary,2.883797913000524
915019-65-7,L-778123 free base,PA1,ONEIL,ovary,13.118871342211138
Bortezomib,L-778123 free base,PA1,ONEIL,ovary,-4.73505757923666
Dasatinib,L-778123 free base,PA1,ONEIL,ovary,13.9894078530072
Dinaciclib,L-778123 free base,PA1,ONEIL,ovary,-2.75543871663645
Erlotinib,L-778123 free base,PA1,ONEIL,ovary,9.526015360518523
L-778123 free base,etoposide,PA1,ONEIL,ovary,-0.8462546341337893
L-778123 free base,geldanamycin,PA1,ONEIL,ovary,9.78451430653382
L-778123 free base,gemcitabine,PA1,ONEIL,ovary,5.7316191764518
L-778123 free base,Lapatinib,PA1,ONEIL,ovary,13.260973786894205
L-778123 free base,MK-2206,PA1,ONEIL,ovary,13.0784002185969
L-778123 free base,Niraparib,PA1,ONEIL,ovary,3.5897434623633
L-778123 free base,MK-5108,PA1,ONEIL,ovary,19.8574317961746
Deforolimus,L-778123 free base,PA1,ONEIL,ovary,12.292173726034305
891494-63-6,L-778123 free base,PA1,ONEIL,ovary,6.4203487787663205
Eloxatin (TN),L-778123 free base,PA1,ONEIL,ovary,-5.41380382556503
391210-10-9,L-778123 free base,PA1,ONEIL,ovary,10.029862322028995
7-Ethyl-10-hydroxycamptothecin,L-778123 free base,PA1,ONEIL,ovary,8.354760806184515
L-778123 free base,Sorafenib,PA1,ONEIL,ovary,5.98569980861393
L-778123 free base,Sunitinib,PA1,ONEIL,ovary,15.1125831450114
L-778123 free base,temozolomide,PA1,ONEIL,ovary,1.3843256594029862
L-778123 free base,topotecan,PA1,ONEIL,ovary,3.8629740050531
L-778123 free base,vinorelbine,PA1,ONEIL,ovary,0.7543817895503702
L-778123 free base,Vorinostat,PA1,ONEIL,ovary,0.401045824194895
Lapatinib,Veliparib,PA1,ONEIL,ovary,-6.3914340221442
915019-65-7,Lapatinib,PA1,ONEIL,ovary,8.514308722334825
Bortezomib,Lapatinib,PA1,ONEIL,ovary,-4.5355525844727
Dasatinib,Lapatinib,PA1,ONEIL,ovary,8.933703319425492
Dinaciclib,Lapatinib,PA1,ONEIL,ovary,2.0792979252271238
Erlotinib,Lapatinib,PA1,ONEIL,ovary,10.898098675545494
Lapatinib,geldanamycin,PA1,ONEIL,ovary,4.304204520484877
Lapatinib,MK-2206,PA1,ONEIL,ovary,11.7207650703625
Lapatinib,Niraparib,PA1,ONEIL,ovary,6.1614177310265905
Lapatinib,MK-5108,PA1,ONEIL,ovary,5.920409128392152
Deforolimus,Lapatinib,PA1,ONEIL,ovary,8.282677217634697
891494-63-6,Lapatinib,PA1,ONEIL,ovary,13.183489602326706
Eloxatin (TN),Lapatinib,PA1,ONEIL,ovary,-13.01538932069331
391210-10-9,Lapatinib,PA1,ONEIL,ovary,22.02983405431211
7-Ethyl-10-hydroxycamptothecin,Lapatinib,PA1,ONEIL,ovary,17.8210299687595
Lapatinib,Sorafenib,PA1,ONEIL,ovary,2.4659746492236927
Lapatinib,topotecan,PA1,ONEIL,ovary,3.2532097314453425
Veliparib,metformin,PA1,ONEIL,ovary,2.9334703279488212
MK-1775,metformin,PA1,ONEIL,ovary,-12.696929197758092
915019-65-7,metformin,PA1,ONEIL,ovary,-35.391615282227
Bortezomib,metformin,PA1,ONEIL,ovary,-19.8380000889181
Dasatinib,metformin,PA1,ONEIL,ovary,-6.686975812883663
Dinaciclib,metformin,PA1,ONEIL,ovary,-49.23846844223695
Erlotinib,metformin,PA1,ONEIL,ovary,-44.6057608529879
geldanamycin,metformin,PA1,ONEIL,ovary,-89.04756219223692
L-778123 free base,metformin,PA1,ONEIL,ovary,-39.0426541105548
Lapatinib,metformin,PA1,ONEIL,ovary,-74.9399761386801
MK-2206,metformin,PA1,ONEIL,ovary,-78.14381580995098
Niraparib,metformin,PA1,ONEIL,ovary,-60.6540770070779
MK-5108,metformin,PA1,ONEIL,ovary,-35.1926202898766
Deforolimus,metformin,PA1,ONEIL,ovary,-12.8717158542597
891494-63-6,metformin,PA1,ONEIL,ovary,-73.7176526639483
391210-10-9,metformin,PA1,ONEIL,ovary,-6.79456685904258
Sorafenib,metformin,PA1,ONEIL,ovary,-28.9638748432599
Sunitinib,metformin,PA1,ONEIL,ovary,-61.4386715672369
metformin,temozolomide,PA1,ONEIL,ovary,-8.433828314046501
Vorinostat,metformin,PA1,ONEIL,ovary,-48.51478094223695
Veliparib,methotrexate,PA1,ONEIL,ovary,-45.1106133465191
MK-1775,methotrexate,PA1,ONEIL,ovary,-2.135320407182724
915019-65-7,methotrexate,PA1,ONEIL,ovary,-3.484746247743997
Bortezomib,methotrexate,PA1,ONEIL,ovary,-16.848850932870498
Dasatinib,methotrexate,PA1,ONEIL,ovary,-2.1982446624285674
Dinaciclib,methotrexate,PA1,ONEIL,ovary,-7.929938396804728
Erlotinib,methotrexate,PA1,ONEIL,ovary,-12.8464336804374
geldanamycin,methotrexate,PA1,ONEIL,ovary,-2.77499650444383
L-778123 free base,methotrexate,PA1,ONEIL,ovary,-2.4333265479570723
Lapatinib,methotrexate,PA1,ONEIL,ovary,-1.3465347535498924
MK-2206,methotrexate,PA1,ONEIL,ovary,1.55796188485942
Niraparib,methotrexate,PA1,ONEIL,ovary,-3.86355659500499
MK-5108,methotrexate,PA1,ONEIL,ovary,-5.768605553318192
Deforolimus,methotrexate,PA1,ONEIL,ovary,0.3680891996513227
891494-63-6,methotrexate,PA1,ONEIL,ovary,-1.6876687543052906
391210-10-9,methotrexate,PA1,ONEIL,ovary,1.4442529354394
Sorafenib,methotrexate,PA1,ONEIL,ovary,-3.18654054554373
Sunitinib,methotrexate,PA1,ONEIL,ovary,-0.8841177563988608
methotrexate,temozolomide,PA1,ONEIL,ovary,-15.8096743532797
Vorinostat,methotrexate,PA1,ONEIL,ovary,-4.045859695669213
Veliparib,mitomycin C,PA1,ONEIL,ovary,-21.568912078643898
MK-1775,mitomycin C,PA1,ONEIL,ovary,11.971493187131495
915019-65-7,mitomycin C,PA1,ONEIL,ovary,10.59036757216219
Bortezomib,mitomycin C,PA1,ONEIL,ovary,-0.90875352608214
Dasatinib,mitomycin C,PA1,ONEIL,ovary,12.7016930612021
Dinaciclib,mitomycin C,PA1,ONEIL,ovary,5.61776472030495
Erlotinib,mitomycin C,PA1,ONEIL,ovary,-10.637957829861652
geldanamycin,mitomycin C,PA1,ONEIL,ovary,9.06353438283163
L-778123 free base,mitomycin C,PA1,ONEIL,ovary,-1.402861001443309
Lapatinib,mitomycin C,PA1,ONEIL,ovary,14.173155797806299
MK-2206,mitomycin C,PA1,ONEIL,ovary,15.4377306281516
Niraparib,mitomycin C,PA1,ONEIL,ovary,8.728182102991457
MK-5108,mitomycin C,PA1,ONEIL,ovary,6.23956556634033
Deforolimus,mitomycin C,PA1,ONEIL,ovary,14.202045077724
891494-63-6,mitomycin C,PA1,ONEIL,ovary,-0.2381014935121497
391210-10-9,mitomycin C,PA1,ONEIL,ovary,9.784203481952774
Sorafenib,mitomycin C,PA1,ONEIL,ovary,-15.731866567786199
Sunitinib,mitomycin C,PA1,ONEIL,ovary,6.263416391654842
mitomycin C,temozolomide,PA1,ONEIL,ovary,0.6846848855024901
Vorinostat,mitomycin C,PA1,ONEIL,ovary,4.02085702373651
MK-2206,Veliparib,PA1,ONEIL,ovary,-14.962209780519899
915019-65-7,MK-2206,PA1,ONEIL,ovary,9.755656258350914
Bortezomib,MK-2206,PA1,ONEIL,ovary,-7.14893629709451
Dasatinib,MK-2206,PA1,ONEIL,ovary,6.0647642487172995
Dinaciclib,MK-2206,PA1,ONEIL,ovary,0.4447650895718435
Erlotinib,MK-2206,PA1,ONEIL,ovary,5.8623409684488825
MK-2206,geldanamycin,PA1,ONEIL,ovary,2.2607941549781954
Deforolimus,MK-2206,PA1,ONEIL,ovary,17.130693612272292
891494-63-6,MK-2206,PA1,ONEIL,ovary,9.568366945441605
Eloxatin (TN),MK-2206,PA1,ONEIL,ovary,-8.406029160437459
391210-10-9,MK-2206,PA1,ONEIL,ovary,11.247158540034018
7-Ethyl-10-hydroxycamptothecin,MK-2206,PA1,ONEIL,ovary,8.80536223019293
MK-2206,Sorafenib,PA1,ONEIL,ovary,2.165919257639081
MK-2206,topotecan,PA1,ONEIL,ovary,1.7882868056817158
5-Fluorouracil,MK-4541,PA1,ONEIL,ovary,-5.823255236293671
MK-4541,Veliparib,PA1,ONEIL,ovary,8.71917054288711
MK-1775,MK-4541,PA1,ONEIL,ovary,-20.103855076106175
915019-65-7,MK-4541,PA1,ONEIL,ovary,-24.7838343173556
Bortezomib,MK-4541,PA1,ONEIL,ovary,-29.7935952931186
Carboplatinum,MK-4541,PA1,ONEIL,ovary,-5.743725516773365
MK-4541,cyclophosphamide,PA1,ONEIL,ovary,4.701383694000869
Dasatinib,MK-4541,PA1,ONEIL,ovary,-4.288910130090402
MK-4541,dexamethasone,PA1,ONEIL,ovary,10.137423785085227
Dinaciclib,MK-4541,PA1,ONEIL,ovary,-32.6576565104434
MK-4541,doxorubicin,PA1,ONEIL,ovary,-0.6971946133927585
Erlotinib,MK-4541,PA1,ONEIL,ovary,-6.554257252642698
MK-4541,etoposide,PA1,ONEIL,ovary,-13.1008024238628
MK-4541,geldanamycin,PA1,ONEIL,ovary,-11.262441812328005
MK-4541,gemcitabine,PA1,ONEIL,ovary,-29.973499641723897
L-778123 free base,MK-4541,PA1,ONEIL,ovary,1.2315855635368198
Lapatinib,MK-4541,PA1,ONEIL,ovary,8.49181326332837
MK-4541,metformin,PA1,ONEIL,ovary,-4.5059222315438925
MK-4541,methotrexate,PA1,ONEIL,ovary,-23.5343973192276
MK-4541,mitomycin C,PA1,ONEIL,ovary,-15.1798785289087
MK-2206,MK-4541,PA1,ONEIL,ovary,0.1829353602684719
MK-4541,Niraparib,PA1,ONEIL,ovary,-11.606037153713105
MK-4541,MK-5108,PA1,ONEIL,ovary,-19.151777203287402
Deforolimus,MK-4541,PA1,ONEIL,ovary,-3.8296578408703326
891494-63-6,MK-4541,PA1,ONEIL,ovary,-1.7272346707519575
MK-4541,MRK003,PA1,ONEIL,ovary,7.865983362574475
Eloxatin (TN),MK-4541,PA1,ONEIL,ovary,-16.8153450088015
MK-4541,paclitaxel,PA1,ONEIL,ovary,-18.134648955522298
391210-10-9,MK-4541,PA1,ONEIL,ovary,5.328169650825117
7-Ethyl-10-hydroxycamptothecin,MK-4541,PA1,ONEIL,ovary,-27.191408888884602
MK-4541,Sorafenib,PA1,ONEIL,ovary,-1.955986268953659
MK-4541,Sunitinib,PA1,ONEIL,ovary,-3.966816055537825
MK-4541,temozolomide,PA1,ONEIL,ovary,0.7015628256663073
MK-4541,topotecan,PA1,ONEIL,ovary,-3.81958395730436
MK-4541,vinblastine,PA1,ONEIL,ovary,-17.7393741260379
MK-4541,vinorelbine,PA1,ONEIL,ovary,-25.0557220159399
MK-4541,Vorinostat,PA1,ONEIL,ovary,-10.668527273666518
Niraparib,Veliparib,PA1,ONEIL,ovary,-31.9095804299002
915019-65-7,Niraparib,PA1,ONEIL,ovary,0.9592086889836398
Bortezomib,Niraparib,PA1,ONEIL,ovary,-6.28755398923244
Dasatinib,Niraparib,PA1,ONEIL,ovary,6.434439798749935
Dinaciclib,Niraparib,PA1,ONEIL,ovary,-1.70469099034041
Erlotinib,Niraparib,PA1,ONEIL,ovary,0.4105618412508799
Niraparib,geldanamycin,PA1,ONEIL,ovary,-3.12754106724996
MK-2206,Niraparib,PA1,ONEIL,ovary,18.0564316999854
Deforolimus,Niraparib,PA1,ONEIL,ovary,4.173825214977277
891494-63-6,Niraparib,PA1,ONEIL,ovary,3.1921627419693035
Eloxatin (TN),Niraparib,PA1,ONEIL,ovary,-3.8147338862743503
391210-10-9,Niraparib,PA1,ONEIL,ovary,-0.21668880400601953
7-Ethyl-10-hydroxycamptothecin,Niraparib,PA1,ONEIL,ovary,5.589296571901287
Niraparib,Sorafenib,PA1,ONEIL,ovary,-0.7204670679595775
Niraparib,topotecan,PA1,ONEIL,ovary,1.62241910653854
MK-5108,Veliparib,PA1,ONEIL,ovary,-25.5616562483204
915019-65-7,MK-5108,PA1,ONEIL,ovary,4.897714907678865
Bortezomib,MK-5108,PA1,ONEIL,ovary,-5.725965078969653
Dasatinib,MK-5108,PA1,ONEIL,ovary,9.447263107726071
Dinaciclib,MK-5108,PA1,ONEIL,ovary,-3.49903075267763
Erlotinib,MK-5108,PA1,ONEIL,ovary,2.241814363237089
MK-5108,geldanamycin,PA1,ONEIL,ovary,-5.501364965114449
MK-2206,MK-5108,PA1,ONEIL,ovary,7.1996380445553605
MK-5108,Niraparib,PA1,ONEIL,ovary,7.26854227015591
Deforolimus,MK-5108,PA1,ONEIL,ovary,0.6913248740923359
891494-63-6,MK-5108,PA1,ONEIL,ovary,1.5530766298467322
Eloxatin (TN),MK-5108,PA1,ONEIL,ovary,-1.0953805875255207
391210-10-9,MK-5108,PA1,ONEIL,ovary,-0.888086060178639
7-Ethyl-10-hydroxycamptothecin,MK-5108,PA1,ONEIL,ovary,0.5961087763926309
MK-5108,Sorafenib,PA1,ONEIL,ovary,0.9767619994330914
MK-5108,topotecan,PA1,ONEIL,ovary,2.3554495094574452
915019-65-7,Deforolimus,PA1,ONEIL,ovary,23.078330097906
Deforolimus,Dinaciclib,PA1,ONEIL,ovary,-4.873631216147439
Deforolimus,geldanamycin,PA1,ONEIL,ovary,4.184703868247478
891494-63-6,Deforolimus,PA1,ONEIL,ovary,1.8712309731250727
Deforolimus,Eloxatin (TN),PA1,ONEIL,ovary,-5.53980891326811
7-Ethyl-10-hydroxycamptothecin,Deforolimus,PA1,ONEIL,ovary,0.25123056148817957
Deforolimus,Sorafenib,PA1,ONEIL,ovary,1.1149873123906495
Deforolimus,topotecan,PA1,ONEIL,ovary,-1.9414703921336809
5-Fluorouracil,MRK003,PA1,ONEIL,ovary,9.84478678071601
MRK003,Veliparib,PA1,ONEIL,ovary,-2.1366437068992123
MK-1775,MRK003,PA1,ONEIL,ovary,4.709255112127943
